01-08-2019,1:28:32,pueblo nuevo,10,10,,
01-08-2019,1:28:33,pueblo nuevo,4,1,,
01-08-2019,1:28:33,pueblo nuevo,,,80.74,8.2
01-08-2019,1:29:36,universidad,13,12,9.990.001,8.5
01-08-2019,1:30:07,santa rosa,24,23,,
01-08-2019,1:30:09,santa rosa,24,14,,
01-08-2019,1:30:09,santa rosa,,,99.9,7.24
01-08-2019,1:32:56,labranza,1.483.971,1.062.685,93.7,7.2
01-08-2019,1:34:43,poniente,42,40,99.7,7.8
01-08-2019,1:35:12,centro,17.78,14.59,,
01-08-2019,1:35:14,centro,18,17,,
01-08-2019,1:35:15,centro,20,16,,
01-08-2019,1:35:15,centro,,,99.9,7.2
01-08-2019,1:36:01,labranza,3.981.067,348.649,89.1,7.8
01-08-2019,1:36:29,pedro valdivia,25,23,,
01-08-2019,1:36:30,pedro valdivia,30,28,,
01-08-2019,1:36:31,pedro valdivia,37,34,,
01-08-2019,1:36:31,pedro valdivia,,,99.9,7.5
01-08-2019,1:36:53,amanecer,34,32,,
01-08-2019,1:36:53,amanecer,40,38,,
01-08-2019,1:36:53,amanecer,,,95.64,7.7
01-08-2019,1:38:32,pueblo nuevo,9,9,,
01-08-2019,1:38:33,pueblo nuevo,0,0,,
01-08-2019,1:38:33,pueblo nuevo,,,81.0,8.1
01-08-2019,1:39:10,universidad,11,10,9.990.001,8.5
01-08-2019,1:39:42,el carmen,3.261.173,2.910.265,94.7,7.2
01-08-2019,1:40:07,santa rosa,19,18,,
01-08-2019,1:40:09,santa rosa,22,13,,
01-08-2019,1:40:09,santa rosa,,,99.9,7.2
01-08-2019,1:42:42,labranza,5.228.109,4.386.106,93.7,7.2
01-08-2019,1:45:12,centro,13.53,10.63,,
01-08-2019,1:45:14,centro,18,17,,
01-08-2019,1:45:15,centro,14,11,,
01-08-2019,1:45:15,centro,,,99.9,7.1
01-08-2019,1:45:29,poniente,46,44,9.990.001,7.9
01-08-2019,1:46:12,labranza,2.876.061,2.670.191,89.5,8.1
01-08-2019,1:46:29,pedro valdivia,28,23,,
01-08-2019,1:46:30,pedro valdivia,26,24,,
01-08-2019,1:46:31,pedro valdivia,36,29,,
01-08-2019,1:46:31,pedro valdivia,,,99.9,7.5
01-08-2019,1:46:53,amanecer,31,29,95.7,7.7
01-08-2019,1:46:53,amanecer,38,35,,
01-08-2019,1:48:32,pueblo nuevo,10,10,,
01-08-2019,1:48:33,pueblo nuevo,2,0,,
01-08-2019,1:48:33,pueblo nuevo,,,81.67,8.14
01-08-2019,1:48:49,universidad,15,14,9.990.001,8.400.001
01-08-2019,1:50:07,santa rosa,20,19,,
01-08-2019,1:50:09,santa rosa,18,12,,
01-08-2019,1:50:09,santa rosa,,,99.9,7.24
01-08-2019,1:50:26,el carmen,3.530.979,3.135.978,94.6,8.0
01-08-2019,1:52:39,labranza,1.182.621,912.466,93.8,7.3
01-08-2019,1:55:12,centro,18.8,16.84,,
01-08-2019,1:55:14,centro,22,21,,
01-08-2019,1:55:15,centro,28,23,,
01-08-2019,1:55:15,centro,,,99.9,7.2
01-08-2019,1:56:10,labranza,3.855.807,3.012.089,89.8,8.4
01-08-2019,1:56:15,poniente,61,59,9.990.001,7.9
01-08-2019,1:56:29,pedro valdivia,20,17,,
01-08-2019,1:56:30,pedro valdivia,21,20,,
01-08-2019,1:56:31,pedro valdivia,19,14,,
01-08-2019,1:56:31,pedro valdivia,,,99.9,7.7
01-08-2019,1:56:53,amanecer,27,27,95.7,7.76
01-08-2019,1:56:53,amanecer,28,26,,
01-08-2019,1:58:26,universidad,13,12,9.990.001,8.5
01-08-2019,1:58:32,pueblo nuevo,11,11,,
01-08-2019,1:58:33,pueblo nuevo,3,0,,
01-08-2019,1:58:33,pueblo nuevo,,,81.89,8.2
01-08-2019,2:00:07,santa rosa,22,21,,
01-08-2019,2:00:09,santa rosa,23,14,,
01-08-2019,2:00:09,santa rosa,,,99.9,7.4
01-08-2019,2:01:30,el carmen,357.758,3.173.178,94.6,7.8
01-08-2019,2:02:37,labranza,1.467.859,1.059.016,9.400.001,7.3
01-08-2019,2:05:12,centro,17.41,13.28,,
01-08-2019,2:05:14,centro,19,18,,
01-08-2019,2:05:15,centro,19,14,,
01-08-2019,2:05:15,centro,,,99.9,7.3
01-08-2019,2:05:52,labranza,2.917.377,2.700.571,89.8,8.4
01-08-2019,2:06:29,pedro valdivia,24,19,,
01-08-2019,2:06:30,pedro valdivia,24,23,,
01-08-2019,2:06:31,pedro valdivia,24,20,,
01-08-2019,2:06:31,pedro valdivia,,,99.9,7.8
01-08-2019,2:06:53,amanecer,28,26,,
01-08-2019,2:06:53,amanecer,,,95.8,7.84
