Fecha,Hora,Sector,Mp10,Mp2_5,Humedad,Temperatura
01-06-2019,6:56:02,amanecer,,,80.7,13.0
01-06-2019,6:56:14,amanecer,3,3,,
01-06-2019,6:56:14,amanecer,12,11,,
01-06-2019,6:57:40,universidad,5,4,87.6,13.2
01-06-2019,6:59:24,centro,,,84.4,12.6
01-06-2019,7:00:56,santa rosa,7,3,,
01-06-2019,7:02:48,pueblo nuevo,,,74.7,12.4
01-06-2019,7:02:59,pueblo nuevo,2,1,,
01-06-2019,7:03:11,pueblo nuevo,17,11,,
01-06-2019,7:03:23,santa rosa,,,88.4,12.6
01-06-2019,7:03:35,santa rosa,15,14,,
01-06-2019,7:04:17,pedro valdivia,,,93.0,12.6
01-06-2019,7:06:02,amanecer,,,80.5,13.0
01-06-2019,7:06:14,amanecer,2,2,,
01-06-2019,7:06:14,amanecer,11,10,,
01-06-2019,7:08:40,universidad,7,6,87.2,13.2
01-06-2019,7:09:24,centro,,,85.9,12.5
01-06-2019,7:10:56,santa rosa,7,5,,
01-06-2019,7:12:48,pueblo nuevo,,,74.9,12.5
01-06-2019,7:12:59,pueblo nuevo,2,0,,
01-06-2019,7:13:11,pueblo nuevo,9,6,,
01-06-2019,7:13:23,santa rosa,,,89.3,12.6
01-06-2019,7:13:35,santa rosa,15,14,,
01-06-2019,7:14:17,pedro valdivia,,,92.9,12.7
01-06-2019,7:16:02,amanecer,,,80.5,13.0
01-06-2019,7:16:14,amanecer,4,4,,
01-06-2019,7:16:14,amanecer,13,12,,
01-06-2019,7:19:24,centro,,,87.2,12.5
01-06-2019,7:19:45,universidad,7,6,88.9,13.2
01-06-2019,7:20:56,santa rosa,7,5,,
01-06-2019,7:22:48,pueblo nuevo,,,75.0,12.5
01-06-2019,7:22:59,pueblo nuevo,1,0,,
01-06-2019,7:23:11,pueblo nuevo,6,6,,
01-06-2019,7:23:23,santa rosa,,,90.1,12.5
01-06-2019,7:23:35,santa rosa,13,12,,
01-06-2019,7:24:17,pedro valdivia,,,93.2,12.7
01-06-2019,7:26:02,amanecer,,,81.6,13.0
01-06-2019,7:26:13,amanecer,12,12,,
01-06-2019,7:26:14,amanecer,20,19,,
01-06-2019,7:29:24,centro,,,86.6,12.5
01-06-2019,7:30:57,santa rosa,6,3,,
01-06-2019,7:30:58,universidad,5,4,87.1,13.4
01-06-2019,7:32:48,pueblo nuevo,,,75.5,12.6
01-06-2019,7:32:59,pueblo nuevo,2,1,,
01-06-2019,7:33:11,pueblo nuevo,6,4,,
01-06-2019,7:33:23,santa rosa,,,90.2,12.5
01-06-2019,7:33:35,santa rosa,14,13,,
01-06-2019,7:34:17,pedro valdivia,,,92.9,12.7
01-06-2019,7:36:02,amanecer,,,82.3,12.9
01-06-2019,7:36:13,amanecer,5,5,,
01-06-2019,7:36:14,amanecer,15,14,,
01-06-2019,7:39:24,centro,,,86.0,12.4
01-06-2019,7:40:56,santa rosa,9,5,,
01-06-2019,7:42:05,universidad,8,7,84.5,13.3
01-06-2019,7:42:48,pueblo nuevo,,,76.1,12.4
01-06-2019,7:42:59,pueblo nuevo,2,1,,
01-06-2019,7:43:11,pueblo nuevo,7,5,,
01-06-2019,7:43:23,santa rosa,,,90.6,12.4
01-06-2019,7:43:35,santa rosa,14,13,,
01-06-2019,7:44:17,pedro valdivia,,,92.3,12.7
01-06-2019,7:46:02,amanecer,,,81.8,12.9
01-06-2019,7:46:13,amanecer,5,5,,
01-06-2019,7:46:14,amanecer,13,12,,
01-06-2019,7:49:24,centro,,,85.8,12.4
01-06-2019,7:50:56,santa rosa,9,5,,
01-06-2019,7:52:48,pueblo nuevo,,,75.3,12.5
01-06-2019,7:52:59,pueblo nuevo,1,0,,
01-06-2019,7:53:09,universidad,9,8,84.3,13.3
01-06-2019,7:53:11,pueblo nuevo,10,7,,
01-06-2019,7:53:23,santa rosa,,,90.3,12.4
01-06-2019,7:53:35,santa rosa,18,17,,
01-06-2019,7:54:17,pedro valdivia,,,91.7,12.8
01-06-2019,7:56:02,amanecer,,,80.5,13.0
01-06-2019,7:56:14,amanecer,28,26,,
01-06-2019,7:56:14,amanecer,28,26,,
01-06-2019,7:59:24,centro,,,85.9,12.4
01-06-2019,8:00:56,santa rosa,11,9,,
01-06-2019,8:02:48,pueblo nuevo,,,74.5,12.5
01-06-2019,8:02:59,pueblo nuevo,2,1,,
01-06-2019,8:03:11,pueblo nuevo,7,5,,
01-06-2019,8:03:23,santa rosa,,,89.0,12.6
01-06-2019,8:03:35,santa rosa,16,15,,
01-06-2019,8:04:15,universidad,6,5,81.1,13.4
01-06-2019,8:04:17,pedro valdivia,,,90.2,13.0
01-06-2019,8:06:02,amanecer,,,80.2,13.0
01-06-2019,8:06:13,amanecer,12,11,,
01-06-2019,8:06:14,amanecer,17,16,,
01-06-2019,8:09:24,centro,,,83.1,12.4
01-06-2019,8:10:56,santa rosa,10,6,,
01-06-2019,8:12:48,pueblo nuevo,,,73.9,12.6
01-06-2019,8:12:59,pueblo nuevo,0,0,,
01-06-2019,8:13:11,pueblo nuevo,6,4,,
01-06-2019,8:13:23,santa rosa,,,88.5,12.5
01-06-2019,8:13:35,santa rosa,14,13,,
01-06-2019,8:14:17,pedro valdivia,,,88.6,13.0
01-06-2019,8:15:17,universidad,7,6,7.970.001,13.5
01-06-2019,8:16:02,amanecer,,,78.0,13.1
01-06-2019,8:16:13,amanecer,11,11,,
01-06-2019,8:16:14,amanecer,17,16,,
01-06-2019,8:19:24,centro,,,81.2,12.6
01-06-2019,8:20:56,santa rosa,15,13,,
01-06-2019,8:22:48,pueblo nuevo,,,72.9,12.6
01-06-2019,8:22:59,pueblo nuevo,2,1,,
01-06-2019,8:23:11,pueblo nuevo,12,9,,
01-06-2019,8:23:23,santa rosa,,,87.6,12.6
01-06-2019,8:23:35,santa rosa,20,19,,
01-06-2019,8:24:17,pedro valdivia,,,90.4,12.9
01-06-2019,8:26:02,amanecer,,,77.3,13.1
01-06-2019,8:26:13,amanecer,10,9,,
01-06-2019,8:26:14,amanecer,16,15,,
01-06-2019,8:26:20,universidad,5,4,82.1,13.3
01-06-2019,8:29:24,centro,,,84.9,12.6
01-06-2019,8:30:55,santa rosa,19,17,,
01-06-2019,8:32:48,pueblo nuevo,,,72.6,12.6
01-06-2019,8:32:59,pueblo nuevo,2,2,,
01-06-2019,8:33:11,pueblo nuevo,13,10,,
01-06-2019,8:33:23,santa rosa,,,87.0,12.5
01-06-2019,8:33:35,santa rosa,22,21,,
01-06-2019,8:34:17,pedro valdivia,,,91.4,12.6
01-06-2019,8:36:02,amanecer,,,79.3,12.8
01-06-2019,8:36:13,amanecer,8,8,,
01-06-2019,8:36:14,amanecer,15,14,,
01-06-2019,8:37:25,universidad,6,5,85.6,13.1
01-06-2019,8:39:24,centro,,,87.8,12.3
01-06-2019,8:40:55,santa rosa,20,18,,
01-06-2019,8:42:48,pueblo nuevo,,,73.6,12.5
01-06-2019,8:42:59,pueblo nuevo,3,1,,
01-06-2019,8:43:11,pueblo nuevo,5,5,,
01-06-2019,8:43:23,santa rosa,,,88.6,12.2
01-06-2019,8:43:35,santa rosa,21,20,,
01-06-2019,8:44:17,pedro valdivia,,,92.0,12.5
01-06-2019,8:46:01,amanecer,,,81.4,12.6
01-06-2019,8:46:13,amanecer,9,9,,
01-06-2019,8:46:14,amanecer,15,14,,
01-06-2019,8:48:44,universidad,5,4,82.3,13.0
01-06-2019,8:49:24,centro,,,90.0,12.0
01-06-2019,8:50:55,santa rosa,37,26,,
01-06-2019,8:52:48,pueblo nuevo,,,74.8,12.4
01-06-2019,8:53:00,pueblo nuevo,5,2,,
01-06-2019,8:53:11,pueblo nuevo,11,11,,
01-06-2019,8:53:23,santa rosa,,,90.4,12.0
01-06-2019,8:53:35,santa rosa,24,23,,
01-06-2019,8:54:17,pedro valdivia,,,92.6,12.3
01-06-2019,8:56:01,amanecer,,,81.5,12.7
01-06-2019,8:56:13,amanecer,16,16,,
01-06-2019,8:56:14,amanecer,20,19,,
01-06-2019,8:59:24,centro,,,90.3,11.9
01-06-2019,8:59:43,universidad,6,5,86.8,12.9
01-06-2019,9:00:55,santa rosa,26,18,,
01-06-2019,9:02:48,pueblo nuevo,,,74.9,12.4
01-06-2019,9:02:59,pueblo nuevo,19,13,,
01-06-2019,9:03:11,pueblo nuevo,18,18,,
01-06-2019,9:03:23,santa rosa,,,90.9,11.9
01-06-2019,9:03:35,santa rosa,24,23,,
01-06-2019,9:04:17,pedro valdivia,,,92.0,12.3
01-06-2019,9:06:01,amanecer,,,82.0,12.7
01-06-2019,9:06:13,amanecer,12,12,,
01-06-2019,9:06:13,amanecer,19,18,,
01-06-2019,9:09:24,centro,,,87.9,11.9
01-06-2019,9:10:48,universidad,9,8,90.2,12.8
01-06-2019,9:10:55,santa rosa,27,22,,
01-06-2019,9:12:48,pueblo nuevo,,,73.5,12.5
01-06-2019,9:12:59,pueblo nuevo,60,51,,
01-06-2019,9:13:11,pueblo nuevo,34,34,,
01-06-2019,9:13:23,santa rosa,,,86.5,12.3
01-06-2019,9:13:35,santa rosa,19,18,,
01-06-2019,9:14:17,pedro valdivia,,,91.6,12.4
01-06-2019,9:16:01,amanecer,,,83.2,12.6
01-06-2019,9:16:13,amanecer,9,9,,
01-06-2019,9:16:13,amanecer,18,17,,
01-06-2019,9:19:24,centro,,,85.9,12.0
01-06-2019,9:20:55,santa rosa,18,11,,
01-06-2019,9:22:07,universidad,8,7,90.4,12.6
01-06-2019,9:22:48,pueblo nuevo,,,72.1,12.5
01-06-2019,9:22:59,pueblo nuevo,2,2,,
01-06-2019,9:23:11,pueblo nuevo,6,6,,
01-06-2019,9:23:23,santa rosa,,,84.7,12.3
01-06-2019,9:23:35,santa rosa,19,18,,
01-06-2019,9:24:17,pedro valdivia,,,92.4,12.2
01-06-2019,9:26:01,amanecer,,,83.9,12.6
01-06-2019,9:26:13,amanecer,15,15,,
01-06-2019,9:26:13,amanecer,18,17,,
01-06-2019,9:29:24,centro,,,86.6,12.0
01-06-2019,9:30:55,santa rosa,53,38,,
01-06-2019,9:32:48,pueblo nuevo,,,71.4,12.3
01-06-2019,9:32:59,pueblo nuevo,5,3,,
01-06-2019,9:33:10,universidad,7,6,90.1,12.6
01-06-2019,9:33:11,pueblo nuevo,10,9,,
01-06-2019,9:33:23,santa rosa,,,84.5,12.3
01-06-2019,9:33:35,santa rosa,34,32,,
01-06-2019,9:34:17,pedro valdivia,,,92.0,12.2
01-06-2019,9:36:01,amanecer,,,84.1,12.4
01-06-2019,9:36:13,amanecer,22,22,,
01-06-2019,9:36:13,amanecer,23,22,,
01-06-2019,9:39:24,centro,,,84.8,12.0
01-06-2019,9:40:55,santa rosa,59,52,,
01-06-2019,9:42:48,pueblo nuevo,,,71.3,12.3
01-06-2019,9:42:59,pueblo nuevo,9,7,,
01-06-2019,9:43:11,pueblo nuevo,11,9,,
01-06-2019,9:43:23,santa rosa,,,84.8,12.2
01-06-2019,9:43:35,santa rosa,37,35,,
01-06-2019,9:44:14,universidad,10,9,8.740.001,12.6
01-06-2019,9:44:17,pedro valdivia,,,91.5,12.3
01-06-2019,9:46:01,amanecer,,,85.5,12.5
01-06-2019,9:46:13,amanecer,31,30,,
01-06-2019,9:46:13,amanecer,33,31,,
01-06-2019,9:49:24,centro,,,83.7,12.1
01-06-2019,9:50:55,santa rosa,97,81,,
01-06-2019,9:52:48,pueblo nuevo,,,72.7,12.2
01-06-2019,9:52:59,pueblo nuevo,16,15,,
01-06-2019,9:53:11,pueblo nuevo,15,14,,
01-06-2019,9:53:23,santa rosa,,,86.4,12.0
01-06-2019,9:53:35,santa rosa,51,49,,
01-06-2019,9:54:17,pedro valdivia,,,90.8,12.4
01-06-2019,9:55:35,universidad,15,14,84.1,12.7
01-06-2019,9:56:01,amanecer,,,82.3,12.6
01-06-2019,9:56:13,amanecer,23,22,,
01-06-2019,9:56:13,amanecer,25,25,,
01-06-2019,9:59:24,centro,,,87.8,12.2
01-06-2019,10:00:55,santa rosa,81,61,,
01-06-2019,10:02:48,pueblo nuevo,,,75.3,12.2
01-06-2019,10:02:59,pueblo nuevo,39,33,,
01-06-2019,10:03:11,pueblo nuevo,26,26,,
01-06-2019,10:03:23,santa rosa,,,90.0,11.9
01-06-2019,10:03:35,santa rosa,44,42,,
01-06-2019,10:04:17,pedro valdivia,,,89.7,12.4
01-06-2019,10:06:01,amanecer,,,79.3,12.8
01-06-2019,10:06:13,amanecer,33,31,,
01-06-2019,10:06:13,amanecer,33,31,,
01-06-2019,10:06:38,universidad,13,12,82.7,12.8
01-06-2019,10:09:24,centro,,,87.6,12.3
01-06-2019,10:10:55,santa rosa,56,48,,
01-06-2019,10:12:48,pueblo nuevo,,,76.3,12.2
01-06-2019,10:12:59,pueblo nuevo,29,28,,
01-06-2019,10:13:11,pueblo nuevo,26,24,,
01-06-2019,10:13:23,santa rosa,,,91.1,11.8
01-06-2019,10:13:35,santa rosa,48,46,,
01-06-2019,10:14:17,pedro valdivia,,,89.8,12.4
01-06-2019,10:16:01,amanecer,,,78.8,12.8
01-06-2019,10:16:13,amanecer,59,57,,
01-06-2019,10:16:13,amanecer,74,72,,
01-06-2019,10:17:42,universidad,29,27,8.620.001,12.7
01-06-2019,10:19:24,centro,,,87.7,12.4
01-06-2019,10:20:55,santa rosa,83,65,,
01-06-2019,10:22:48,pueblo nuevo,,,79.3,12.1
01-06-2019,10:22:59,pueblo nuevo,23,22,,
01-06-2019,10:23:11,pueblo nuevo,23,23,,
01-06-2019,10:23:23,santa rosa,,,92.0,11.9
01-06-2019,10:23:35,santa rosa,46,44,,
01-06-2019,10:24:17,pedro valdivia,,,90.5,12.4
01-06-2019,10:26:01,amanecer,,,79.7,13.0
01-06-2019,10:26:12,amanecer,55,54,,
01-06-2019,10:26:13,amanecer,46,44,,
01-06-2019,10:28:47,universidad,78,76,8.900.001,12.5
01-06-2019,10:29:24,centro,,,90.8,12.4
01-06-2019,10:30:55,santa rosa,79,67,,
01-06-2019,10:32:48,pueblo nuevo,,,80.8,12.1
01-06-2019,10:32:59,pueblo nuevo,15,13,,
01-06-2019,10:33:11,pueblo nuevo,18,17,,
01-06-2019,10:33:23,santa rosa,,,93.5,11.9
01-06-2019,10:33:35,santa rosa,49,47,,
01-06-2019,10:34:17,pedro valdivia,,,92.6,12.4
01-06-2019,10:36:01,amanecer,,,80.4,13.1
01-06-2019,10:36:12,amanecer,65,64,,
01-06-2019,10:36:13,amanecer,60,58,,
01-06-2019,10:39:24,centro,,,91.2,12.4
01-06-2019,10:39:52,universidad,14,13,8.780.001,12.9
01-06-2019,10:40:55,santa rosa,105,82,,
01-06-2019,10:42:48,pueblo nuevo,,,80.9,12.2
01-06-2019,10:42:59,pueblo nuevo,16,14,,
01-06-2019,10:43:11,pueblo nuevo,19,19,,
01-06-2019,10:43:23,santa rosa,,,94.0,12.0
01-06-2019,10:43:35,santa rosa,78,76,,
01-06-2019,10:44:17,pedro valdivia,,,92.1,12.7
01-06-2019,10:46:01,amanecer,,,79.5,13.3
01-06-2019,10:46:12,amanecer,73,70,,
01-06-2019,10:46:13,amanecer,54,52,,
01-06-2019,10:49:24,centro,,,90.9,12.9
01-06-2019,10:50:55,santa rosa,114,111,,
01-06-2019,10:51:11,universidad,10,9,8.370.001,13.4
01-06-2019,10:52:48,pueblo nuevo,,,78.2,12.5
01-06-2019,10:52:59,pueblo nuevo,7,6,,
01-06-2019,10:53:11,pueblo nuevo,8,7,,
01-06-2019,10:53:23,santa rosa,,,92.6,12.5
01-06-2019,10:53:35,santa rosa,62,60,,
01-06-2019,10:54:17,pedro valdivia,,,90.4,13.5
01-06-2019,10:56:01,amanecer,,,78.7,13.9
01-06-2019,10:56:12,amanecer,39,38,,
01-06-2019,10:56:13,amanecer,33,31,,
01-06-2019,10:59:24,centro,,,87.5,13.6
01-06-2019,11:00:56,santa rosa,59,52,,
01-06-2019,11:02:14,universidad,14,13,78.0,14.2
01-06-2019,11:02:48,pueblo nuevo,,,75.3,13.0
01-06-2019,11:02:59,pueblo nuevo,9,8,,
01-06-2019,11:03:11,pueblo nuevo,7,7,,
01-06-2019,11:03:23,santa rosa,,,89.3,13.3
01-06-2019,11:03:35,santa rosa,38,36,,
01-06-2019,11:04:17,pedro valdivia,,,87.9,14.6
01-06-2019,11:06:01,amanecer,,,75.3,14.4
01-06-2019,11:06:12,amanecer,22,22,,
01-06-2019,11:06:13,amanecer,19,18,,
01-06-2019,11:09:24,centro,,,83.0,14.1
01-06-2019,11:10:55,santa rosa,50,41,,
01-06-2019,11:12:48,pueblo nuevo,,,73.5,13.2
01-06-2019,11:12:59,pueblo nuevo,8,7,,
01-06-2019,11:13:11,pueblo nuevo,8,8,,
01-06-2019,11:13:18,universidad,11,10,74.1,14.6
01-06-2019,11:13:23,santa rosa,,,84.5,13.7
01-06-2019,11:13:35,santa rosa,37,35,,
01-06-2019,11:14:17,pedro valdivia,,,83.8,14.6
01-06-2019,11:16:01,amanecer,,,72.3,14.7
01-06-2019,11:16:12,amanecer,25,25,,
01-06-2019,11:16:13,amanecer,28,26,,
01-06-2019,11:19:24,centro,,,77.8,14.4
01-06-2019,11:20:54,santa rosa,62,58,,
01-06-2019,11:22:48,pueblo nuevo,,,71.3,13.3
01-06-2019,11:22:59,pueblo nuevo,10,9,,
01-06-2019,11:23:11,pueblo nuevo,11,10,,
01-06-2019,11:23:23,santa rosa,,,81.6,13.8
01-06-2019,11:23:35,santa rosa,46,44,,
01-06-2019,11:24:17,pedro valdivia,,,84.2,14.4
01-06-2019,11:24:22,universidad,12,11,73.1,14.7
01-06-2019,11:26:00,amanecer,,,71.4,14.9
01-06-2019,11:26:13,amanecer,18,18,,
01-06-2019,11:26:13,amanecer,20,19,,
01-06-2019,11:29:24,centro,,,76.2,14.7
01-06-2019,11:30:54,santa rosa,87,73,,
01-06-2019,11:32:48,pueblo nuevo,,,71.2,13.4
01-06-2019,11:32:59,pueblo nuevo,7,5,,
01-06-2019,11:33:11,pueblo nuevo,10,9,,
01-06-2019,11:33:23,santa rosa,,,81.0,14.1
01-06-2019,11:33:35,santa rosa,42,40,,
01-06-2019,11:34:17,pedro valdivia,,,83.7,14.6
01-06-2019,11:35:25,universidad,13,12,72.3,14.9
01-06-2019,11:36:00,amanecer,,,69.8,15.1
01-06-2019,11:36:12,amanecer,21,20,,
01-06-2019,11:36:13,amanecer,21,20,,
01-06-2019,11:39:24,centro,,,73.1,15.0
01-06-2019,11:40:54,santa rosa,76,67,,
01-06-2019,11:42:48,pueblo nuevo,,,70.6,13.4
01-06-2019,11:42:59,pueblo nuevo,7,6,,
01-06-2019,11:43:11,pueblo nuevo,9,8,,
01-06-2019,11:43:23,santa rosa,,,79.9,14.1
01-06-2019,11:43:35,santa rosa,44,42,,
01-06-2019,11:44:17,pedro valdivia,,,83.0,14.7
01-06-2019,11:46:00,amanecer,,,70.2,15.1
01-06-2019,11:46:12,amanecer,26,26,,
01-06-2019,11:46:13,amanecer,27,25,,
01-06-2019,11:46:31,universidad,7,6,72.9,14.7
01-06-2019,11:49:24,centro,,,71.9,15.0
01-06-2019,11:50:54,santa rosa,62,57,,
01-06-2019,11:52:48,pueblo nuevo,,,71.3,13.6
01-06-2019,11:52:59,pueblo nuevo,12,12,,
01-06-2019,11:53:11,pueblo nuevo,11,11,,
01-06-2019,11:53:23,santa rosa,,,80.7,14.1
01-06-2019,11:53:35,santa rosa,47,45,,
01-06-2019,11:54:17,pedro valdivia,,,82.4,14.6
01-06-2019,11:56:00,amanecer,,,70.2,15.0
01-06-2019,11:56:12,amanecer,27,26,,
01-06-2019,11:56:13,amanecer,24,23,,
01-06-2019,11:57:36,universidad,8,7,71.0,15.0
01-06-2019,11:59:24,centro,,,70.8,15.3
01-06-2019,12:00:54,santa rosa,86,70,,
01-06-2019,12:02:48,pueblo nuevo,,,71.2,13.7
01-06-2019,12:02:59,pueblo nuevo,11,10,,
01-06-2019,12:03:11,pueblo nuevo,13,13,,
01-06-2019,12:03:23,santa rosa,,,80.0,14.3
01-06-2019,12:03:35,santa rosa,53,51,,
01-06-2019,12:04:17,pedro valdivia,,,80.5,14.9
01-06-2019,12:06:00,amanecer,,,68.6,15.8
01-06-2019,12:06:12,amanecer,28,26,,
01-06-2019,12:06:12,amanecer,30,29,,
01-06-2019,12:08:41,universidad,12,11,70.9,15.0
01-06-2019,12:09:24,centro,,,70.4,15.6
01-06-2019,12:10:54,santa rosa,82,70,,
01-06-2019,12:12:48,pueblo nuevo,,,71.1,13.8
01-06-2019,12:12:59,pueblo nuevo,19,13,,
01-06-2019,12:13:11,pueblo nuevo,14,14,,
01-06-2019,12:13:23,santa rosa,,,81.1,14.5
01-06-2019,12:13:35,santa rosa,60,58,,
01-06-2019,12:14:17,pedro valdivia,,,80.4,15.1
01-06-2019,12:16:00,amanecer,,,68.5,15.6
01-06-2019,12:16:12,amanecer,42,40,,
01-06-2019,12:16:12,amanecer,45,45,,
01-06-2019,12:19:24,centro,,,71.1,15.7
01-06-2019,12:19:47,universidad,11,10,68.6,15.7
01-06-2019,12:20:54,santa rosa,91,71,,
01-06-2019,12:22:48,pueblo nuevo,,,71.1,14.0
01-06-2019,12:23:00,pueblo nuevo,8,6,,
01-06-2019,12:23:11,pueblo nuevo,10,10,,
01-06-2019,12:23:23,santa rosa,,,80.0,14.6
01-06-2019,12:23:35,santa rosa,52,50,,
01-06-2019,12:24:17,pedro valdivia,,,81.3,14.9
01-06-2019,12:26:00,amanecer,,,67.6,16.2
01-06-2019,12:26:12,amanecer,35,33,,
01-06-2019,12:26:12,amanecer,44,43,,
01-06-2019,12:29:24,centro,,,72.4,15.3
01-06-2019,12:30:54,santa rosa,79,56,,
01-06-2019,12:30:55,universidad,11,10,71.5,15.6
01-06-2019,12:32:48,pueblo nuevo,,,71.9,14.0
01-06-2019,12:32:59,pueblo nuevo,7,5,,
01-06-2019,12:33:11,pueblo nuevo,11,11,,
01-06-2019,12:33:23,santa rosa,,,81.5,14.5
01-06-2019,12:33:35,santa rosa,52,50,,
01-06-2019,12:34:17,pedro valdivia,,,85.3,14.8
01-06-2019,12:36:00,amanecer,,,67.9,16.2
01-06-2019,12:36:12,amanecer,22,21,,
01-06-2019,12:36:12,amanecer,25,25,,
01-06-2019,12:39:24,centro,,,72.7,15.3
01-06-2019,12:40:54,santa rosa,61,55,,
01-06-2019,12:42:13,universidad,8,7,72.4,15.4
01-06-2019,12:42:48,pueblo nuevo,,,70.2,14.4
01-06-2019,12:42:59,pueblo nuevo,5,4,,
01-06-2019,12:43:11,pueblo nuevo,7,7,,
01-06-2019,12:43:23,santa rosa,,,80.2,14.8
01-06-2019,12:43:35,santa rosa,39,37,,
01-06-2019,12:44:17,pedro valdivia,,,85.3,14.7
01-06-2019,12:46:00,amanecer,,,68.7,16.0
01-06-2019,12:46:12,amanecer,40,38,,
01-06-2019,12:46:12,amanecer,41,40,,
01-06-2019,12:49:24,centro,,,72.4,15.4
01-06-2019,12:50:54,santa rosa,57,50,,
01-06-2019,12:52:48,pueblo nuevo,,,71.0,13.9
01-06-2019,12:52:59,pueblo nuevo,5,5,,
01-06-2019,12:53:11,pueblo nuevo,9,9,,
01-06-2019,12:53:12,universidad,18,17,76.6,14.8
01-06-2019,12:53:23,santa rosa,,,81.9,14.3
01-06-2019,12:53:35,santa rosa,41,39,,
01-06-2019,12:54:17,pedro valdivia,,,86.4,14.4
01-06-2019,12:56:00,amanecer,,,70.1,15.8
01-06-2019,12:56:11,amanecer,28,28,,
01-06-2019,12:56:12,amanecer,27,25,,
01-06-2019,12:59:24,centro,,,72.6,15.5
01-06-2019,13:00:54,santa rosa,64,55,,
01-06-2019,13:02:48,pueblo nuevo,,,70.8,14.0
01-06-2019,13:02:59,pueblo nuevo,7,6,,
01-06-2019,13:03:11,pueblo nuevo,11,11,,
01-06-2019,13:03:23,santa rosa,,,82.4,14.1
01-06-2019,13:03:35,santa rosa,42,40,,
01-06-2019,13:04:16,universidad,6,5,75.8,14.8
01-06-2019,13:04:17,pedro valdivia,,,86.1,14.5
01-06-2019,13:06:00,amanecer,,,69.6,16.0
01-06-2019,13:06:11,amanecer,30,29,,
01-06-2019,13:06:12,amanecer,27,25,,
01-06-2019,13:09:24,centro,,,72.0,15.7
01-06-2019,13:10:54,santa rosa,73,56,,
01-06-2019,13:12:48,pueblo nuevo,,,71.0,13.8
01-06-2019,13:12:59,pueblo nuevo,7,6,,
01-06-2019,13:13:11,pueblo nuevo,8,8,,
01-06-2019,13:13:23,santa rosa,,,82.5,14.1
01-06-2019,13:13:35,santa rosa,46,44,,
01-06-2019,13:14:17,pedro valdivia,,,85.4,14.7
01-06-2019,13:15:23,universidad,8,7,76.0,14.9
01-06-2019,13:16:00,amanecer,,,68.4,16.3
01-06-2019,13:16:11,amanecer,30,30,,
01-06-2019,13:16:12,amanecer,27,25,,
01-06-2019,13:19:24,centro,,,70.0,16.3
01-06-2019,13:20:54,santa rosa,49,43,,
01-06-2019,13:22:48,pueblo nuevo,,,71.1,13.9
01-06-2019,13:22:59,pueblo nuevo,8,6,,
01-06-2019,13:23:11,pueblo nuevo,17,15,,
01-06-2019,13:23:23,santa rosa,,,81.6,14.5
01-06-2019,13:23:35,santa rosa,35,33,,
01-06-2019,13:24:17,pedro valdivia,,,85.1,14.9
01-06-2019,13:26:00,amanecer,,,68.9,16.0
01-06-2019,13:26:11,amanecer,25,25,,
01-06-2019,13:26:12,amanecer,24,23,,
01-06-2019,13:26:29,universidad,10,9,77.4,14.7
01-06-2019,13:29:24,centro,,,69.8,16.2
01-06-2019,13:30:54,santa rosa,47,34,,
01-06-2019,13:32:48,pueblo nuevo,,,70.9,13.9
01-06-2019,13:32:59,pueblo nuevo,5,5,,
01-06-2019,13:33:11,pueblo nuevo,10,10,,
01-06-2019,13:33:23,santa rosa,,,81.8,14.4
01-06-2019,13:33:35,santa rosa,36,34,,
01-06-2019,13:34:17,pedro valdivia,,,86.0,14.9
01-06-2019,13:36:00,amanecer,,,70.4,15.7
01-06-2019,13:36:11,amanecer,24,23,,
01-06-2019,13:36:12,amanecer,22,21,,
01-06-2019,13:37:32,universidad,15,14,80.0,14.8
01-06-2019,13:39:24,centro,,,71.0,15.8
01-06-2019,13:40:54,santa rosa,93,81,,
01-06-2019,13:42:48,pueblo nuevo,,,71.7,13.9
01-06-2019,13:42:59,pueblo nuevo,17,14,,
01-06-2019,13:43:11,pueblo nuevo,13,13,,
01-06-2019,13:43:23,santa rosa,,,82.7,14.0
01-06-2019,13:43:35,santa rosa,69,67,,
01-06-2019,13:44:17,pedro valdivia,,,87.6,14.8
01-06-2019,13:46:00,amanecer,,,71.4,15.5
01-06-2019,13:46:11,amanecer,22,22,,
01-06-2019,13:46:12,amanecer,21,20,,
01-06-2019,13:48:36,universidad,11,10,8.120.001,14.7
01-06-2019,13:49:24,centro,,,72.3,15.3
01-06-2019,13:50:54,santa rosa,67,61,,
01-06-2019,13:52:48,pueblo nuevo,,,72.5,13.8
01-06-2019,13:52:59,pueblo nuevo,10,8,,
01-06-2019,13:53:11,pueblo nuevo,10,10,,
01-06-2019,13:53:23,santa rosa,,,85.1,13.9
01-06-2019,13:53:35,santa rosa,34,32,,
01-06-2019,13:54:17,pedro valdivia,,,89.7,14.4
01-06-2019,13:56:00,amanecer,,,72.4,15.3
01-06-2019,13:56:11,amanecer,40,39,,
01-06-2019,13:56:12,amanecer,37,35,,
01-06-2019,13:59:24,centro,,,74.4,15.0
01-06-2019,13:59:40,universidad,10,9,8.320.001,14.5
01-06-2019,14:00:53,santa rosa,46,41,,
01-06-2019,14:02:48,pueblo nuevo,,,74.3,13.8
01-06-2019,14:02:59,pueblo nuevo,10,8,,
01-06-2019,14:03:11,pueblo nuevo,11,10,,
