01-07-2019,2:44:14,pedro valdivia,,,99.9,1.1
01-07-2019,2:45:13,universidad,139,136,9.570.001,3.1
01-07-2019,2:46:38,santa rosa,489,307,,
01-07-2019,2:49:22,centro,,,90.5,2.9
01-07-2019,2:52:46,pueblo nuevo,,,74.8,3.5
01-07-2019,2:52:56,pueblo nuevo,147,132,,
01-07-2019,2:53:06,poniente,58,56,95.4,1.3
01-07-2019,2:53:08,pueblo nuevo,128,122,,
01-07-2019,2:53:20,santa rosa,,,99.9,-0.2
01-07-2019,2:53:31,amanecer,,,95.0,0.9
01-07-2019,2:53:33,santa rosa,467,460,,
01-07-2019,2:53:42,amanecer,803,642,,
01-07-2019,2:53:43,amanecer,578,570,,
01-07-2019,2:54:14,pedro valdivia,,,99.9,0.9
01-07-2019,2:56:12,universidad,140,137,95.4,2.8
01-07-2019,2:56:38,santa rosa,547,369,,
01-07-2019,2:59:22,centro,,,90.4,2.8
01-07-2019,3:02:46,pueblo nuevo,,,74.8,3.3
01-07-2019,3:02:56,pueblo nuevo,108,93,,
01-07-2019,3:03:08,pueblo nuevo,90,87,,
01-07-2019,3:03:21,santa rosa,,,99.9,-0.3
01-07-2019,3:03:31,amanecer,,,94.9,0.7
01-07-2019,3:03:33,santa rosa,316,311,,
01-07-2019,3:03:42,amanecer,833,686,,
01-07-2019,3:03:43,amanecer,624,615,,
01-07-2019,3:04:14,pedro valdivia,,,99.9,0.5
01-07-2019,3:06:02,poniente,87,85,95.2,1.1
01-07-2019,3:06:38,santa rosa,445,303,,
01-07-2019,3:07:08,universidad,201,197,9.570.001,2.8
01-07-2019,3:09:22,centro,,,90.7,2.8
01-07-2019,3:12:46,pueblo nuevo,,,75.0,3.3
01-07-2019,3:12:56,pueblo nuevo,76,66,,
01-07-2019,3:13:08,pueblo nuevo,58,58,,
01-07-2019,3:13:21,santa rosa,,,99.9,-0.4
01-07-2019,3:13:31,amanecer,,,95.0,0.6
01-07-2019,3:13:33,santa rosa,333,328,,
01-07-2019,3:13:42,amanecer,851,689,,
01-07-2019,3:13:43,amanecer,625,616,,
01-07-2019,3:14:14,pedro valdivia,,,99.9,0.5
01-07-2019,3:16:38,santa rosa,463,285,,
01-07-2019,3:18:06,universidad,171,168,96.4,2.8
01-07-2019,3:19:22,centro,,,90.4,2.8
01-07-2019,3:22:46,pueblo nuevo,,,75.5,3.2
01-07-2019,3:22:56,pueblo nuevo,49,45,,
01-07-2019,3:23:08,pueblo nuevo,43,43,,
01-07-2019,3:23:20,santa rosa,,,99.9,-0.7
01-07-2019,3:23:30,amanecer,,,95.2,0.5
01-07-2019,3:23:33,santa rosa,265,261,,
01-07-2019,3:23:42,amanecer,860,697,,
01-07-2019,3:23:43,amanecer,628,619,,
01-07-2019,3:24:14,pedro valdivia,,,99.9,0.4
01-07-2019,3:26:38,santa rosa,391,250,,
01-07-2019,3:27:28,poniente,74,72,95.1,0.9
01-07-2019,3:29:02,universidad,133,130,9.780.001,2.7
01-07-2019,3:29:22,centro,,,90.5,2.7
01-07-2019,3:32:46,pueblo nuevo,,,75.4,3.1
01-07-2019,3:32:56,pueblo nuevo,39,34,,
01-07-2019,3:33:08,pueblo nuevo,40,37,,
01-07-2019,3:33:20,santa rosa,,,99.9,-0.7
01-07-2019,3:33:30,amanecer,,,95.2,0.4
01-07-2019,3:33:33,santa rosa,273,269,,
01-07-2019,3:33:42,amanecer,758,605,,
01-07-2019,3:33:43,amanecer,531,523,,
01-07-2019,3:34:14,pedro valdivia,,,99.9,0.3
01-07-2019,3:36:38,santa rosa,438,276,,
01-07-2019,3:38:04,poniente,85,83,9.580.001,0.9
01-07-2019,3:39:22,centro,,,90.2,2.8
01-07-2019,3:39:59,universidad,71,69,99.1,2.4
01-07-2019,3:42:46,pueblo nuevo,,,75.1,3.0
01-07-2019,3:42:56,pueblo nuevo,78,64,,
01-07-2019,3:43:08,pueblo nuevo,61,61,,
01-07-2019,3:43:20,santa rosa,,,99.9,-0.9
01-07-2019,3:43:30,amanecer,,,95.4,0.4
01-07-2019,3:43:33,santa rosa,296,291,,
01-07-2019,3:43:42,amanecer,564,466,,
01-07-2019,3:43:43,amanecer,359,354,,
01-07-2019,3:44:14,pedro valdivia,,,99.9,0.2
01-07-2019,3:46:38,santa rosa,454,294,,
